"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","phone_service","multiple_lines","internet_service","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_refunds","total_extra_data_charges","total_long_distance_charges","total_revenue","customer_status","churn_category","churn_reason"
"24258-BIH","Male",33,"No","Bihar",0,20,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",108.95,5718.20,0.00,0.00,954.00,6672.20,"Stayed","Others","Others"
"64120-MAH","Male",52,"Yes","Maharashtra",6,12,"None","Yes","No","Yes","DSL","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",55.00,55.00,0.00,0.00,32.74,87.74,"Churned","Price","Long distance charges"
"61488-DEL","Female",35,"No","Delhi",15,29,"Deal 3","Yes","No","Yes","DSL","No","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",49.85,1336.15,0.00,0.00,521.64,1857.79,"Stayed","Others","Others"
"38663-TAM","Female",45,"Yes","Tamil Nadu",4,41,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",88.90,5412.50,0.00,0.00,726.32,6138.82,"Stayed","Others","Others"
"35656-AND","Male",44,"Yes","Andhra Pradesh",7,27,"None","Yes","Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",79.70,5293.40,0.00,0.00,2865.59,8158.99,"Churned","Price","Price too high"
"97405-KER","Female",68,"No","Kerala",8,31,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",20.05,337.90,43.68,0.00,65.28,359.50,"Stayed","Others","Others"
"88802-RAJ","Male",30,"No","Rajasthan",12,8,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",75.60,1546.25,0.00,0.00,273.24,1819.49,"Stayed","Others","Others"
"72635-DEL","Male",74,"No","Delhi",3,4,"Deal 3","No","No","Yes","DSL","No","Yes","Yes","No","No","No","No","Yes","Two Year","No","Bank Withdrawal",36.65,1315.00,0.00,0.00,0.00,1315.00,"Stayed","Others","Others"
"53781-AND","Female",27,"No","Andhra Pradesh",8,12,"Deal 2","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",114.50,4527.45,0.00,0.00,883.96,5411.41,"Churned","Competitor","Competitor made better offer"
"38768-UTT","Female",38,"Yes","Uttar Pradesh",6,33,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.15,982.95,0.00,0.00,1616.64,2599.59,"Stayed","Others","Others"
"47178-KAR","Female",26,"Yes","Karnataka",2,9,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",44.40,44.40,0.00,0.00,7.14,51.54,"Churned","Attitude","Attitude of service provider"
"21320-BIH","Male",33,"Yes","Bihar",6,20,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",19.55,161.15,0.00,0.00,178.72,339.87,"Stayed","Others","Others"
"21291-TAM","Female",32,"No","Tamil Nadu",2,16,"None","Yes","No","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",100.20,5339.05,0.00,0.00,755.00,6094.05,"Stayed","Others","Others"
"72196-PUD","Male",37,"No","Puducherry",13,36,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",25.75,360.50,0.00,0.00,228.30,588.80,"Stayed","Others","Others"
"18521-RAJ","Male",76,"Yes","Rajasthan",13,15,"Deal 5","Yes","No","Yes","Fiber Optic","Yes","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",85.15,503.60,0.00,0.00,176.46,680.06,"Churned","Attitude","Attitude of service provider"
"91887-KER","Male",64,"Yes","Kerala",0,8,"Deal 2","Yes","No","Yes","DSL","No","Yes","No","Yes","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",75.75,4284.65,0.00,90.00,1031.52,5406.17,"Stayed","Others","Others"
"18238-JAM","Female",69,"Yes","Jammu & Kashmir",1,14,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",90.90,1259.00,0.00,0.00,190.96,1449.96,"Churned","Competitor","Competitor made better offer"
"93014-MAH","Female",67,"Yes","Maharashtra",12,2,"Deal 3","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",116.25,3899.05,0.00,0.00,761.94,4660.99,"Stayed","Others","Others"
"68584-KAR","Male",47,"Yes","Karnataka",11,36,"Deal 1","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",114.05,8468.20,0.00,0.00,2214.00,10682.20,"Stayed","Others","Others"
"89527-GUJ","Male",30,"No","Gujarat",2,27,"None","Yes","No","Yes","Fiber Optic","Yes","Yes","No","No","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",99.85,3622.95,0.00,0.00,1172.80,4795.75,"Stayed","Others","Others"
"91875-WES","Male",36,"Yes","West Bengal",2,33,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Mailed Check",20.50,365.80,0.00,0.00,725.22,1091.02,"Stayed","Others","Others"
"75800-BIH","Male",45,"Yes","Bihar",12,30,"None","Yes","No","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",105.25,7594.15,0.00,0.00,2135.20,9729.35,"Stayed","Others","Others"
"24805-BIH","Male",42,"Yes","Bihar",10,26,"Deal 2","Yes","Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","No","No","Two Year","Yes","Credit Card",65.00,2879.90,0.00,0.00,1680.25,4560.15,"Stayed","Others","Others"
"58625-JAM","Female",70,"Yes","Jammu & Kashmir",14,17,"Deal 4","Yes","No","Yes","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",94.45,1511.20,0.00,0.00,150.88,1662.08,"Churned","Competitor","Competitor had better devices"
"59111-UTT","Male",53,"No","Uttar Pradesh",2,34,"None","Yes","No","Yes","DSL","No","Yes","No","Yes","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",54.90,2549.10,0.00,130.00,2047.76,4726.86,"Stayed","Others","Others"
"37251-UTT","Female",24,"Yes","Uttar Pradesh",5,6,"None","Yes","Yes","Yes","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",105.50,7544.00,0.00,0.00,1581.12,9125.12,"Stayed","Others","Others"
"79233-TAM","Male",39,"Yes","Tamil Nadu",3,27,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",20.55,51.15,0.00,0.00,112.83,163.98,"Churned","Attitude","Attitude of support person"
"41036-HAR","Male",34,"No","Haryana",8,19,"Deal 4","Yes","No","Yes","Fiber Optic","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",94.95,2142.80,0.00,0.00,1057.54,3200.34,"Stayed","Others","Others"
"55661-RAJ","Male",48,"No","Rajasthan",7,12,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",104.05,2470.10,0.00,0.00,374.44,2844.54,"Churned","Competitor","Competitor had better devices"
"83578-AND","Male",59,"Yes","Andhra Pradesh",0,34,"None","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",114.75,8071.80,0.00,0.00,2734.20,10806.00,"Stayed","Others","Others"
"46180-KER","Male",23,"No","Kerala",15,4,"None","Yes","No","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",106.05,4510.80,0.00,0.00,1686.52,6197.32,"Stayed","Others","Others"
"25021-UTT","Female",64,"No","Uttar Pradesh",8,34,"Deal 5","Yes","No","Yes","Fiber Optic","No","Yes","No","No","No","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",85.55,408.50,0.00,0.00,91.90,500.40,"Stayed","Others","Others"
"53924-KAR","Female",23,"Yes","Karnataka",7,6,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",19.85,63.00,0.00,0.00,27.52,90.52,"Stayed","Others","Others"
"91400-WES","Female",33,"Yes","West Bengal",13,6,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.15,84.50,0.00,0.00,130.16,214.66,"Stayed","Others","Others"
"11920-HAR","Female",61,"Yes","Haryana",10,24,"Deal 5","Yes","Yes","Yes","DSL","No","No","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",63.60,155.65,0.00,0.00,10.92,166.57,"Churned","Competitor","Competitor offered higher download speeds"
"79725-UTT","Male",58,"No","Uttar Pradesh",13,33,"None","Yes","No","Yes","Fiber Optic","Yes","No","Yes","No","Yes","No","No","Yes","Month-to-Month","No","Credit Card",89.80,4667.00,0.00,0.00,1467.18,6134.18,"Stayed","Others","Others"
"33955-HAR","Female",38,"No","Haryana",4,26,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card",24.80,321.70,0.00,0.00,469.00,790.70,"Stayed","Others","Others"
"94227-PUN","Female",50,"No","Punjab",10,18,"None","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","No","Yes","One Year","No","Credit Card",74.30,1863.80,0.00,0.00,34.25,1898.05,"Churned","Competitor","Competitor offered more data"
"95043-AND","Female",70,"Yes","Andhra Pradesh",0,22,"Deal 3","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",78.05,2135.50,0.00,10.00,89.91,2235.41,"Churned","Competitor","Competitor had better devices"
"75734-HAR","Male",29,"Yes","Haryana",4,21,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",74.50,74.50,0.00,0.00,13.61,88.11,"Churned","Competitor","Competitor had better devices"
"18365-KER","Female",76,"Yes","Kerala",14,14,"None","Yes","No","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",79.20,943.85,0.00,20.00,445.80,1409.65,"Stayed","Others","Others"
"59199-JAM","Male",61,"Yes","Jammu & Kashmir",2,22,"None","Yes","No","Yes","Cable","No","Yes","Yes","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",61.80,750.10,0.00,0.00,365.95,1116.05,"Stayed","Others","Others"
"98855-MAH","Female",59,"No","Maharashtra",7,2,"Deal 1","Yes","Yes","Yes","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",99.35,6856.45,0.00,0.00,583.74,7440.19,"Stayed","Others","Others"
"57663-HAR","Male",55,"No","Haryana",14,16,"None","Yes","Yes","Yes","DSL","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",50.15,1655.35,0.00,130.00,1358.70,3144.05,"Stayed","Others","Others"
"58681-MAH","Female",55,"No","Maharashtra",0,33,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","One Year","No","Credit Card",90.25,5629.15,0.00,0.00,2902.40,8531.55,"Stayed","Others","Others"
"83718-HAR","Female",24,"No","Haryana",11,10,"Deal 4","Yes","Yes","Yes","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",104.40,2200.25,0.00,0.00,808.92,3009.17,"Churned","Attitude","Attitude of support person"
"94775-HAR","Female",65,"Yes","Haryana",12,10,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",93.85,196.75,0.00,0.00,50.38,247.13,"Churned","Price","Lack of affordable download/upload speed"
"59715-GUJ","Female",36,"No","Gujarat",8,36,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card",19.35,433.75,0.00,0.00,218.00,651.75,"Stayed","Others","Others"
"98429-KAR","Male",33,"Yes","Karnataka",14,34,"Deal 3","Yes","No","Yes","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",49.15,1237.30,0.00,0.00,1146.86,2384.16,"Stayed","Others","Others"
"67482-JAM","Male",39,"No","Jammu & Kashmir",13,27,"Deal 5","No","No","Yes","DSL","No","Yes","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",36.85,108.70,0.00,0.00,0.00,108.70,"Churned","Competitor","Competitor made better offer"
"55939-AND","Female",42,"Yes","Andhra Pradesh",12,27,"None","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",75.70,856.85,0.00,0.00,113.54,970.39,"Stayed","Others","Others"
"45199-ASS","Male",44,"No","Assam",2,11,"None","Yes","No","Yes","DSL","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",44.65,74.90,0.00,10.00,49.80,134.70,"Churned","Competitor","Competitor made better offer"
"58354-JAM","Male",76,"Yes","Jammu & Kashmir",10,6,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",101.00,4680.05,0.00,0.00,246.56,4926.61,"Churned","Competitor","Competitor made better offer"
"77703-AND","Male",41,"Yes","Andhra Pradesh",15,29,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",85.75,470.95,44.16,0.00,5.60,432.39,"Churned","Attitude","Attitude of support person"
"94717-KAR","Male",29,"Yes","Karnataka",1,5,"None","No","No","Yes","DSL","No","Yes","No","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",36.25,374.00,0.00,0.00,0.00,374.00,"Stayed","Others","Others"
"95288-JHA","Female",75,"Yes","Jharkhand",3,14,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",74.30,940.35,0.00,0.00,524.81,1465.16,"Churned","Competitor","Competitor had better devices"
"48026-TAM","Female",58,"Yes","Tamil Nadu",10,20,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",24.75,1836.90,0.00,0.00,2281.23,4118.13,"Stayed","Others","Others"
"43669-UTT","Female",19,"No","Uttar Pradesh",14,10,"Deal 2","Yes","Yes","Yes","Cable","Yes","Yes","No","No","No","No","Yes","Yes","One Year","Yes","Bank Withdrawal",60.15,2421.60,0.00,0.00,1236.48,3658.08,"Stayed","Others","Others"
"87378-KER","Female",33,"No","Kerala",0,36,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",99.30,918.75,0.00,0.00,43.29,962.04,"Stayed","Others","Others"
"11814-GUJ","Female",45,"Yes","Gujarat",12,9,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",105.55,6281.45,0.00,0.00,2787.70,9069.15,"Churned","Competitor","Competitor had better devices"
"48495-DEL","Male",46,"Yes","Delhi",11,15,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",74.35,4453.30,0.00,0.00,2306.40,6759.70,"Stayed","Others","Others"
"57502-KAR","Female",59,"Yes","Karnataka",8,4,"None","No","No","Yes","DSL","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",50.65,1905.40,3.51,0.00,0.00,1901.89,"Stayed","Others","Others"
"31244-TAM","Male",31,"No","Tamil Nadu",13,31,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card",19.50,239.75,0.00,0.00,740.40,980.15,"Stayed","Others","Others"
"95809-KAR","Female",39,"Yes","Karnataka",7,12,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",43.90,278.40,0.00,0.00,210.28,488.68,"Stayed","Others","Others"
"62473-JAM","Male",60,"Yes","Jammu & Kashmir",1,14,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",19.60,331.60,0.00,0.00,592.35,923.95,"Stayed","Others","Others"
"45106-TAM","Female",36,"No","Tamil Nadu",9,36,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",101.15,6990.80,0.00,0.00,2203.93,9194.73,"Stayed","Others","Others"
"28291-KAR","Female",46,"No","Karnataka",11,35,"None","Yes","No","Yes","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",49.60,962.90,0.00,0.00,140.98,1103.88,"Stayed","Others","Others"
"42538-PUN","Female",20,"No","Punjab",6,16,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",25.00,1610.50,0.00,0.00,1527.51,3138.01,"Stayed","Others","Others"
"99126-UTT","Male",57,"Yes","Uttar Pradesh",4,30,"Deal 3","No","No","Yes","DSL","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",44.50,1396.80,0.00,0.00,0.00,1396.80,"Stayed","Others","Others"
"28024-RAJ","Male",60,"Yes","Rajasthan",13,34,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",89.80,5629.55,0.00,0.00,1704.38,7333.93,"Stayed","Others","Others"
"36379-JAM","Male",41,"Yes","Jammu & Kashmir",12,28,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Mailed Check",19.85,35.90,0.00,0.00,30.28,66.18,"Churned","Attitude","Attitude of support person"
"49018-MAH","Female",62,"Yes","Maharashtra",12,1,"None","Yes","No","Yes","Fiber Optic","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",77.80,1358.60,29.76,0.00,358.74,1687.58,"Stayed","Others","Others"
"55059-ODI","Female",66,"Yes","Odisha",15,28,"None","Yes","No","Yes","DSL","No","Yes","No","No","No","Yes","No","Yes","One Year","Yes","Bank Withdrawal",60.00,1259.35,0.00,0.00,179.60,1438.95,"Stayed","Others","Others"
"19020-KER","Female",59,"No","Kerala",1,20,"None","Yes","No","Yes","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",48.65,235.20,0.00,0.00,67.70,302.90,"Stayed","Others","Others"
"38393-AND","Female",56,"Yes","Andhra Pradesh",4,2,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",84.30,3588.40,0.00,0.00,450.66,4039.06,"Churned","Attitude","Attitude of service provider"
"35471-KAR","Female",46,"Yes","Karnataka",13,31,"None","No","No","Yes","Cable","Yes","No","Yes","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal",52.55,788.25,0.00,0.00,0.00,788.25,"Stayed","Others","Others"
"73613-TAM","Female",46,"Yes","Tamil Nadu",10,5,"None","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",98.15,4993.40,0.00,0.00,1616.68,6610.08,"Stayed","Others","Others"
"18356-AND","Male",70,"No","Andhra Pradesh",3,6,"None","Yes","Yes","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","No","Yes","One Year","Yes","Mailed Check",110.55,7610.10,0.00,0.00,572.70,8182.80,"Stayed","Others","Others"
"31283-HAR","Female",51,"Yes","Haryana",4,8,"Deal 3","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",104.80,3886.45,0.00,0.00,1022.76,4909.21,"Stayed","Others","Others"
"69410-HAR","Male",70,"Yes","Haryana",15,10,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","Two Year","Yes","Bank Withdrawal",74.05,896.35,0.00,0.00,17.44,913.79,"Stayed","Others","Others"
"91017-GUJ","Male",28,"Yes","Gujarat",0,10,"None","Yes","No","Yes","DSL","No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",56.15,291.45,0.00,0.00,134.30,425.75,"Stayed","Others","Others"
"94827-AND","Female",42,"No","Andhra Pradesh",15,33,"None","Yes","No","Yes","DSL","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",55.30,196.15,0.00,0.00,77.88,274.03,"Churned","Dissatisfaction","Product dissatisfaction"
"43625-UTT","Female",22,"Yes","Uttar Pradesh",6,8,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",105.05,5624.85,27.60,0.00,550.68,6147.93,"Churned","Other","Don't know"
"45522-HAR","Male",61,"No","Haryana",12,26,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",20.40,353.65,0.00,0.00,609.96,963.61,"Stayed","Others","Others"
"71464-GUJ","Female",58,"No","Gujarat",1,20,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",19.60,763.10,0.00,0.00,1395.36,2158.46,"Stayed","Others","Others"
"52819-PUN","Female",26,"No","Punjab",12,14,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",103.95,6942.75,0.00,0.00,941.84,7884.59,"Stayed","Others","Others"
"36325-KAR","Female",23,"No","Karnataka",15,4,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",20.25,327.45,0.00,0.00,336.64,664.09,"Churned","Price","Long distance charges"
"87853-UTT","Female",24,"No","Uttar Pradesh",1,8,"None","Yes","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",72.25,2568.55,0.00,0.00,884.45,3453.00,"Churned","Other","Don't know"
"32883-MAD","Female",22,"No","Madhya Pradesh",7,5,"Deal 4","Yes","Yes","Yes","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",57.65,992.70,0.00,0.00,315.18,1307.88,"Stayed","Others","Others"
"43443-UTT","Male",38,"Yes","Uttar Pradesh",2,16,"None","Yes","Yes","Yes","Cable","No","Yes","No","Yes","No","No","No","Yes","Two Year","No","Credit Card",59.70,1414.20,0.00,0.00,317.17,1731.37,"Stayed","Others","Others"
"99942-KER","Male",59,"Yes","Kerala",8,18,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",69.70,69.70,0.00,0.00,21.52,91.22,"Churned","Attitude","Attitude of service provider"
"62337-MAD","Female",69,"Yes","Madhya Pradesh",12,35,"None","Yes","Yes","Yes","DSL","No","No","Yes","Yes","No","Yes","Yes","Yes","One Year","Yes","Credit Card",69.10,3255.35,0.00,0.00,737.84,3993.19,"Stayed","Others","Others"
"76475-PUN","Female",20,"Yes","Punjab",14,7,"Deal 3","No","No","Yes","Cable","No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",35.75,1022.50,0.00,0.00,0.00,1022.50,"Stayed","Others","Others"
"42517-UTT","Female",46,"Yes","Uttar Pradesh",7,12,"None","Yes","No","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",74.95,815.50,0.00,0.00,277.64,1093.14,"Churned","Attitude","Attitude of support person"
"96565-MAH","Male",43,"No","Maharashtra",12,41,"Deal 3","Yes","Yes","Yes","DSL","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",59.45,2493.60,0.00,0.00,1368.85,3862.45,"Stayed","Others","Others"
"28899-KAR","Female",73,"Yes","Karnataka",14,5,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",74.40,434.10,0.00,20.00,53.46,507.56,"Churned","Competitor","Competitor offered more data"
"92728-PUN","Female",40,"No","Punjab",3,32,"None","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","One Year","Yes","Credit Card",75.50,2726.45,0.00,0.00,848.47,3574.92,"Stayed","Others","Others"
"25448-PUN","Male",54,"No","Punjab",6,8,"Deal 1","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",69.80,69.80,0.00,10.00,22.86,102.66,"Churned","Dissatisfaction","Network reliability"
"29172-TAM","Female",70,"Yes","Tamil Nadu",15,7,"None","Yes","No","Yes","DSL","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",57.15,2250.65,0.00,0.00,991.80,3242.45,"Churned","Attitude","Attitude of support person"
"72784-UTT","Female",28,"No","Uttar Pradesh",4,33,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",70.00,153.05,0.00,0.00,75.52,228.57,"Churned","Other","Moved"
"26845-MAH","Female",70,"Yes","Maharashtra",14,34,"Deal 1","Yes","Yes","Yes","Fiber Optic","Yes","No","No","No","No","No","No","Yes","Two Year","Yes","Credit Card",80.70,5918.10,0.00,0.00,3123.29,9041.39,"Stayed","Others","Others"
"32059-JAM","Female",71,"Yes","Jammu & Kashmir",6,27,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",84.75,1350.15,0.00,0.00,280.16,1630.31,"Churned","Attitude","Attitude of support person"
"31623-GUJ","Male",55,"Yes","Gujarat",4,24,"Deal 2","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",20.25,854.90,0.00,0.00,391.86,1246.76,"Stayed","Others","Others"
"53766-KAR","Male",48,"Yes","Karnataka",13,35,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal",25.95,1444.05,0.00,0.00,2677.92,4121.97,"Stayed","Others","Others"
"78650-UTT","Female",22,"No","Uttar Pradesh",7,2,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","No","Yes","Yes","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",88.85,1594.75,21.58,0.00,333.90,1907.07,"Stayed","Others","Others"
"11277-UTT","Male",66,"Yes","Uttar Pradesh",10,23,"None","Yes","No","Yes","DSL","No","Yes","Yes","No","No","No","No","Yes","One Year","Yes","Bank Withdrawal",54.80,731.30,0.00,0.00,136.63,867.93,"Stayed","Others","Others"
